timestamp,machine_id,temperature_c,vibration_mm_s,rpm,pressure_psi,flow_rate_l_min,material_hardness,power_draw_kw,phase_imbalance_pct,sensor_drift_factor,variation_score,wear_and_tear_index,production_quantity,defect_rate_pct,days_until_failure,status
2023-06-03 19:00:00,M-104,76.04,7.94,1480,131.25,47.37,215.19,58.44,4.09,0.0429,1.69,47.48,799,10.33,13,Warning
2023-06-03 20:00:00,M-104,65.96,3.73,1498,122.54,49.55,195.93,45.36,1.13,0.0078,0.1,16.84,976,2.07,120,Normal
2023-06-03 21:00:00,M-105,68.33,4.95,1498,120.67,50.41,196.57,45.24,1.02,0.0151,0.33,15.26,975,2.95,72,Normal
2023-06-03 22:00:00,M-104,80.68,12.82,1444,127.22,49.98,191.68,50.68,1.29,0.0522,3.13,66.11,626,15.66,5,Warning
2023-06-03 23:00:00,M-105,60.88,6.29,1487,121.45,49.61,207.51,44.75,0.89,0.0144,0.26,28.15,993,5.55,70,Normal
2023-06-04 00:00:00,M-104,61.19,4.7,1504,116.25,49.25,209.98,45.17,0.89,0.0111,0.0,22.18,988,2.89,155,Normal
2023-06-04 01:00:00,M-105,65.79,4.68,1495,116.98,49.46,198.79,44.42,1.13,0.0184,0.08,21.17,989,3.59,119,Normal
2023-06-04 02:00:00,M-104,63.47,6.68,1505,120.29,45.7,190.46,45.73,1.16,0.0063,0.34,44.47,960,6.59,47,Normal
2023-06-04 03:00:00,M-102,70.97,8.33,1417,125.38,48.7,202.16,56.14,3.98,0.0663,1.26,51.54,848,10.72,16,Warning
2023-06-04 04:00:00,M-105,66.18,5.32,1498,119.67,51.32,199.55,44.65,0.85,0.0121,0.18,34.57,967,4.72,75,Normal
2023-06-04 05:00:00,M-105,63.61,5.8,1487,119.74,48.75,195.55,45.35,1.13,0.0152,0.16,15.8,1036,2.59,102,Normal
2023-06-04 06:00:00,M-104,65.45,4.98,1506,117.55,50.3,201.24,44.04,0.88,0.0135,0.04,26.34,971,3.9,124,Normal
2023-06-04 07:00:00,M-104,65.12,3.42,1490,120.73,50.48,209.7,43.95,1.03,0.0077,0.01,27.39,1004,3.86,138,Normal
2023-06-04 08:00:00,M-102,63.13,3.55,1497,118.77,49.98,202.61,47.27,0.91,-0.0011,0.0,14.19,995,2.8,171,Normal
2023-06-04 09:00:00,M-103,77.82,13.27,1453,120.48,40.26,182.68,53.8,4.21,0.0506,2.94,83.25,634,18.22,2,Warning
2023-06-04 10:00:00,M-105,65.17,3.92,1493,121.51,50.2,205.98,45.85,0.92,0.0172,0.02,25.37,1028,3.37,139,Normal
2023-06-04 11:00:00,M-105,62.83,4.82,1497,119.61,49.9,198.39,44.45,0.8,0.0128,0.0,35.02,1023,6.9,129,Normal
2023-06-04 12:00:00,M-101,77.98,12.59,1442,130.34,49.52,182.82,47.35,2.21,0.0258,2.82,79.5,681,18.45,3,Warning
2023-06-04 13:00:00,M-105,62.63,6.14,1501,116.29,51.92,191.35,43.98,0.75,0.0165,0.23,19.63,960,2.82,84,Normal
2023-06-04 14:00:00,M-104,67.27,5.65,1495,121.61,52.08,201.57,46.42,1.17,0.0085,0.36,20.41,961,3.69,65,Normal
2023-06-04 15:00:00,M-104,68.45,3.61,1477,122.5,48.25,205.49,43.58,1.13,0.0063,0.35,26.26,966,5.34,61,Normal
2023-06-04 16:00:00,M-105,76.68,14.41,1504,133.97,41.45,195.23,50.49,2.94,0.0399,3.05,67.22,634,15.46,4,Warning
2023-06-04 17:00:00,M-103,63.23,6.28,1496,119.08,50.54,208.2,44.42,1.23,0.01,0.26,37.44,1007,6.66,61,Normal
2023-06-04 18:00:00,M-101,65.44,4.01,1497,119.28,50.33,192.93,44.46,1.08,0.0065,0.04,21.56,976,3.28,133,Normal
2023-06-04 19:00:00,M-101,63.1,6.66,1486,119.19,50.73,189.29,45.77,0.84,0.0046,0.33,26.87,971,5.04,62,Normal
2023-06-04 20:00:00,M-104,64.28,3.92,1497,122.7,49.1,197.86,44.14,1.19,0.0114,0.0,21.81,1018,2.5,156,Normal
2023-06-04 21:00:00,M-102,78.31,11.52,1450,125.64,43.54,196.37,51.67,2.5,0.0711,2.63,52.24,672,13.12,8,Warning
2023-06-04 22:00:00,M-101,67.41,5.18,1498,118.36,49.37,195.55,43.0,0.84,0.002,0.28,34.22,965,5.96,62,Normal
2023-06-04 23:00:00,M-103,62.2,3.7,1492,123.73,49.56,208.38,45.46,0.95,0.0109,0.0,25.63,1006,4.07,148,Normal
2023-06-05 00:00:00,M-104,66.05,6.01,1506,120.15,49.93,193.95,44.23,0.82,0.0082,0.31,42.83,965,6.55,51,Normal
2023-06-05 01:00:00,M-104,63.12,5.38,1505,118.24,50.43,196.76,46.26,1.1,0.0137,0.08,29.07,1022,4.86,108,Normal
2023-06-05 02:00:00,M-103,64.7,4.57,1511,118.03,51.89,206.51,45.09,1.24,0.0133,0.0,14.54,974,1.52,170,Normal
2023-06-05 03:00:00,M-102,65.33,4.48,1500,118.94,48.43,205.12,44.7,0.91,0.0093,0.03,38.97,982,5.58,107,Normal
2023-06-05 04:00:00,M-101,64.57,5.46,1500,119.72,49.35,204.2,43.75,0.95,0.0157,0.09,24.23,973,4.54,110,Normal
2023-06-05 05:00:00,M-105,64.48,4.31,1505,122.24,49.73,210.1,44.46,0.93,0.0092,0.0,20.6,993,2.52,158,Normal
2023-06-05 06:00:00,M-101,65.22,5.95,1514,121.98,51.55,200.91,44.38,1.24,0.0168,0.21,35.87,993,5.5,69,Normal
2023-06-05 07:00:00,M-101,69.67,4.8,1511,120.52,50.46,198.3,45.2,0.69,0.0155,0.47,20.35,958,4.92,55,Normal
2023-06-05 08:00:00,M-101,59.98,6.54,1500,123.08,51.8,199.23,46.35,0.79,0.0122,0.31,38.21,953,6.05,55,Normal
2023-06-05 09:00:00,M-104,65.71,6.12,1481,119.97,51.0,208.07,46.55,1.19,0.0193,0.29,40.57,984,5.51,54,Normal
2023-06-05 10:00:00,M-104,76.48,13.48,1491,127.93,49.76,181.33,49.72,3.59,0.0752,2.84,80.03,655,17.59,3,Warning
2023-06-05 11:00:00,M-105,62.15,4.54,1472,120.03,50.43,202.46,45.99,1.06,0.0068,0.0,12.23,1025,2.19,175,Normal
2023-06-05 12:00:00,M-103,66.56,4.25,1507,119.54,49.92,200.01,45.13,1.38,0.0077,0.16,29.82,972,4.41,86,Normal
2023-06-05 13:00:00,M-105,66.51,5.61,1502,122.6,50.57,207.03,44.09,1.05,0.0105,0.27,37.99,943,7.13,59,Normal
2023-06-05 14:00:00,M-104,76.39,10.84,1419,128.03,41.63,193.4,52.68,1.6,0.0649,2.31,74.26,736,15.19,5,Warning
2023-06-05 15:00:00,M-101,62.58,4.09,1503,121.75,48.9,202.13,45.37,1.37,0.0216,0.0,15.12,1021,2.62,169,Normal
2023-06-05 16:00:00,M-101,63.36,6.24,1492,119.61,49.16,200.91,45.22,1.15,0.0106,0.25,22.68,971,4.03,77,Normal
2023-06-05 17:00:00,M-101,63.47,3.62,1491,118.71,49.98,196.98,44.07,0.84,-0.0087,0.0,31.04,992,4.67,137,Normal
2023-06-05 18:00:00,M-102,75.7,10.99,1422,127.97,46.81,196.87,52.98,4.01,0.0614,2.27,70.89,710,14.79,5,Warning
2023-06-05 19:00:00,M-102,67.15,3.89,1494,120.42,50.83,205.79,45.3,0.75,0.0153,0.22,27.15,953,4.26,78,Normal
2023-06-05 20:00:00,M-102,65.62,4.22,1501,119.65,50.64,201.63,44.6,0.73,0.0108,0.06,29.63,957,4.23,112,Normal
2023-06-05 21:00:00,M-104,78.13,10.13,1460,132.37,45.69,185.25,55.22,2.5,0.0399,2.34,59.34,686,13.52,7,Warning
2023-06-05 22:00:00,M-105,68.49,5.16,1500,121.35,48.7,196.1,45.53,1.03,0.0064,0.38,42.52,967,6.84,45,Normal
2023-06-05 23:00:00,M-103,65.76,3.99,1510,116.17,49.92,200.54,44.83,0.9,0.0131,0.08,35.49,982,4.72,98,Normal
2023-06-06 00:00:00,M-102,65.23,5.79,1499,119.7,49.68,197.45,45.14,0.64,0.0082,0.18,36.05,989,6.64,74,Normal
2023-06-06 01:00:00,M-101,66.66,6.66,1501,118.79,49.77,201.05,45.2,0.92,0.0099,0.5,46.94,945,7.63,35,Normal
2023-06-06 02:00:00,M-102,65.85,5.48,1502,119.92,49.49,205.02,44.57,1.31,0.0108,0.18,20.11,979,3.58,92,Normal
2023-06-06 03:00:00,M-104,91.64,18.01,1243,148.92,34.64,164.8,63.22,9.63,0.1626,5.27,100.0,381,26.12,0,Failure
2023-06-06 04:00:00,M-104,65.11,5.93,1506,117.04,49.83,190.98,43.18,0.9,0.0094,0.2,40.34,967,6.6,66,Normal
2023-06-06 05:00:00,M-104,62.49,6.15,1491,120.63,48.87,197.78,44.48,1.1,0.0174,0.23,22.75,957,3.42,80,Normal
2023-06-06 06:00:00,M-102,63.55,5.81,1483,121.3,50.34,200.37,45.25,0.94,0.0134,0.16,27.08,971,4.79,88,Normal
2023-06-06 07:00:00,M-104,63.02,4.89,1512,118.29,50.57,196.37,44.05,0.94,0.0045,0.0,11.22,1024,0.27,177,Normal
2023-06-06 08:00:00,M-101,66.26,4.42,1494,122.06,48.67,199.18,45.96,0.86,0.0023,0.13,34.65,1018,5.06,86,Normal
2023-06-06 09:00:00,M-104,71.23,14.0,1260,153.6,37.26,185.87,73.47,7.0,0.1548,2.42,100.0,719,11.7,0,Failure
2023-06-06 10:00:00,M-104,65.79,5.34,1502,120.23,50.34,204.38,45.31,1.02,0.0074,0.15,25.28,1010,3.87,94,Normal
2023-06-06 11:00:00,M-105,63.4,3.35,1496,122.85,50.46,204.1,46.32,1.15,0.0092,0.0,37.8,1023,5.27,124,Normal
2023-06-06 12:00:00,M-103,66.11,6.32,1507,119.51,49.92,197.18,45.72,1.12,0.0083,0.38,19.93,981,3.86,64,Normal
2023-06-06 13:00:00,M-104,63.62,6.1,1502,119.73,50.98,200.76,44.28,1.25,0.0099,0.22,39.72,907,6.54,64,Normal
2023-06-06 14:00:00,M-105,65.11,5.52,1512,119.66,49.49,204.66,43.85,1.05,0.0153,0.12,17.36,994,2.56,113,Normal
2023-06-06 15:00:00,M-104,61.16,5.48,1507,117.79,49.21,199.01,46.92,1.35,0.0154,0.1,38.06,1030,6.44,89,Normal
2023-06-06 16:00:00,M-101,62.14,7.04,1508,117.17,51.54,200.31,44.72,0.89,0.0109,0.41,34.63,967,6.01,49,Normal
2023-06-06 17:00:00,M-104,63.75,4.44,1500,118.58,50.91,196.62,46.56,1.14,0.0035,0.0,27.88,1029,3.52,144,Normal
2023-06-06 18:00:00,M-105,64.84,6.25,1474,121.08,51.03,196.56,46.06,0.96,0.0096,0.25,26.66,964,4.13,73,Normal
2023-06-06 19:00:00,M-104,77.29,15.01,1421,132.6,46.05,191.66,60.24,2.71,0.0312,3.23,73.56,613,17.41,3,Warning
2023-06-06 20:00:00,M-101,65.09,6.34,1514,117.36,49.71,207.08,45.18,0.98,0.0138,0.28,14.52,988,2.8,81,Normal
2023-06-06 21:00:00,M-103,58.98,3.97,1496,118.7,49.8,197.62,44.76,1.16,0.0158,0.0,33.59,996,5.33,132,Normal
2023-06-06 22:00:00,M-104,68.56,6.07,1514,120.51,49.72,197.31,46.75,1.22,0.005,0.57,38.05,951,7.39,37,Normal
2023-06-06 23:00:00,M-103,66.98,3.6,1507,120.59,50.01,199.58,43.1,0.99,0.0139,0.2,19.3,959,3.26,90,Normal
2023-06-07 00:00:00,M-104,65.45,3.82,1494,119.55,52.08,200.61,45.72,1.1,-0.0021,0.05,31.2,986,4.21,116,Normal
2023-06-07 01:00:00,M-102,60.54,4.29,1496,116.74,49.16,203.7,45.26,0.85,0.0162,0.0,30.62,973,4.84,138,Normal
2023-06-07 02:00:00,M-105,72.43,12.36,1462,132.65,42.16,203.05,53.75,2.28,0.0246,2.22,60.2,706,13.17,8,Warning
2023-06-07 03:00:00,M-103,72.81,11.36,1415,126.31,50.6,187.91,52.35,3.24,0.0515,2.05,46.66,792,10.97,11,Warning
2023-06-07 04:00:00,M-104,62.32,5.63,1500,117.16,50.69,195.52,44.85,1.13,0.0052,0.13,23.62,974,2.78,101,Normal
2023-06-07 05:00:00,M-103,66.92,6.51,1511,120.58,49.41,210.84,46.07,0.84,0.0175,0.49,29.67,944,6.1,47,Normal
2023-06-07 06:00:00,M-104,86.78,22.91,1271,142.22,32.0,170.68,64.32,8.53,0.2518,5.76,100.0,296,26.75,0,Failure
2023-06-07 07:00:00,M-103,64.37,5.54,1514,118.56,51.69,194.66,44.61,0.9,0.0161,0.11,35.49,964,6.07,90,Normal
2023-06-07 08:00:00,M-102,65.52,4.17,1505,122.15,50.25,209.55,44.28,1.02,0.0142,0.05,39.15,974,6.85,100,Normal
2023-06-07 09:00:00,M-103,65.64,5.53,1512,119.4,49.15,203.11,44.56,1.31,-0.002,0.17,13.23,970,2.51,103,Normal
2023-06-07 10:00:00,M-101,65.74,4.42,1490,119.55,49.21,203.11,46.53,1.11,0.0009,0.07,17.14,978,3.31,127,Normal
2023-06-07 11:00:00,M-102,65.03,7.36,1507,117.97,52.43,193.46,44.74,1.06,0.0122,0.47,35.78,933,6.38,44,Normal
2023-06-07 12:00:00,M-102,62.95,7.04,1509,120.8,49.83,208.06,44.84,0.66,0.0113,0.41,40.32,926,5.84,45,Normal
2023-06-07 13:00:00,M-101,67.61,3.82,1489,120.71,50.37,197.21,45.83,1.01,0.0027,0.26,15.17,950,2.69,82,Normal
2023-06-07 14:00:00,M-104,61.86,5.94,1499,119.41,50.69,191.29,44.8,1.09,0.0113,0.19,35.26,967,4.83,74,Normal
2023-06-07 15:00:00,M-102,63.8,5.75,1505,121.11,51.06,206.66,43.32,0.93,0.0135,0.15,14.74,998,3.41,106,Normal
2023-06-07 16:00:00,M-101,65.19,5.39,1509,120.81,50.69,190.3,45.46,1.02,0.0119,0.1,28.7,977,4.64,102,Normal
2023-06-07 17:00:00,M-103,65.6,4.84,1486,122.04,49.97,201.07,45.58,0.9,0.0148,0.06,25.99,991,4.0,119,Normal
2023-06-07 18:00:00,M-102,60.68,4.25,1497,119.2,50.72,188.83,44.23,1.16,0.0067,0.0,16.57,975,2.53,166,Normal
2023-06-07 19:00:00,M-105,64.68,4.46,1498,120.6,50.4,200.29,45.94,1.09,0.005,0.0,12.36,993,1.79,175,Normal
2023-06-07 20:00:00,M-101,67.46,4.71,1510,118.49,49.86,197.08,44.98,1.01,0.01,0.25,38.72,968,7.5,61,Normal
2023-06-07 21:00:00,M-101,68.26,2.84,1489,120.16,49.7,203.59,45.66,0.7,0.0159,0.33,20.73,999,3.08,68,Normal
2023-06-07 22:00:00,M-101,66.12,6.15,1507,120.41,49.68,198.36,44.68,0.74,0.0187,0.34,42.06,978,6.34,48,Normal
2023-06-07 23:00:00,M-104,66.2,5.99,1507,117.25,50.82,196.47,42.6,0.97,0.0043,0.32,16.31,961,2.46,73,Normal
2023-06-08 00:00:00,M-103,63.98,4.96,1506,118.08,50.28,195.74,44.99,0.98,0.0118,0.0,24.79,1003,3.92,150,Normal
2023-06-08 01:00:00,M-101,65.91,5.7,1496,118.43,50.28,188.35,42.95,1.3,0.0157,0.23,17.8,958,2.52,85,Normal
2023-06-08 02:00:00,M-105,65.25,4.86,1496,123.18,49.89,195.5,45.98,0.86,0.0095,0.02,28.12,978,5.02,130,Normal
2023-06-08 03:00:00,M-102,72.67,9.95,1481,126.51,42.33,194.87,56.42,2.47,0.0859,1.76,63.8,779,12.29,9,Warning
2023-06-08 04:00:00,M-105,64.19,5.83,1511,118.64,51.77,191.08,43.49,0.91,0.0083,0.17,12.84,974,1.85,104,Normal
2023-06-08 05:00:00,M-101,63.92,4.73,1498,120.53,47.88,199.19,45.47,0.98,0.0086,0.0,18.75,989,3.33,162,Normal
2023-06-08 06:00:00,M-104,64.53,5.48,1508,123.3,50.74,195.59,44.8,0.57,0.0084,0.1,27.32,976,3.24,104,Normal
2023-06-08 07:00:00,M-101,82.86,30.35,1290,148.78,19.37,182.45,72.44,8.31,0.152,6.86,100.0,151,28.34,0,Failure
2023-06-08 08:00:00,M-105,68.07,4.12,1493,120.2,50.94,203.39,44.95,1.06,0.0154,0.31,22.69,963,3.87,69,Normal
2023-06-08 09:00:00,M-101,73.98,11.08,1497,131.32,44.5,209.3,51.03,2.31,0.0281,2.11,56.88,730,13.38,9,Warning
2023-06-08 10:00:00,M-101,66.75,5.8,1499,117.35,50.67,198.78,42.22,1.16,0.0158,0.33,39.28,986,6.47,52,Normal
2023-06-08 11:00:00,M-102,66.36,5.39,1499,121.83,50.43,196.5,43.93,0.68,0.0053,0.21,41.82,974,7.21,62,Normal
2023-06-08 12:00:00,M-102,74.34,11.81,1439,127.71,41.7,193.87,58.74,2.5,0.0873,2.3,71.75,732,15.57,5,Warning
2023-06-08 13:00:00,M-102,65.31,4.25,1487,120.78,50.42,200.38,47.1,0.91,0.0117,0.03,22.74,998,3.46,137,Normal
2023-06-08 14:00:00,M-104,65.86,4.19,1493,121.7,49.39,204.12,44.27,1.08,0.0138,0.09,33.04,936,5.6,99,Normal
2023-06-08 15:00:00,M-104,65.8,5.53,1489,119.87,48.92,197.66,45.02,0.81,0.0035,0.19,18.59,953,3.47,93,Normal
2023-06-08 16:00:00,M-101,63.69,4.88,1485,119.49,49.06,199.66,44.29,0.97,0.0048,0.0,25.62,1019,3.85,148,Normal
2023-06-08 17:00:00,M-103,64.35,4.05,1500,119.26,49.87,194.75,45.09,0.62,0.0087,0.0,35.45,997,6.12,129,Normal
2023-06-08 18:00:00,M-102,66.71,4.23,1480,116.7,52.5,197.01,46.1,0.74,0.0109,0.17,39.15,986,6.21,72,Normal
2023-06-08 19:00:00,M-102,63.45,6.81,1506,120.66,49.2,211.95,44.27,1.01,0.0103,0.36,20.0,929,3.94,65,Normal
2023-06-08 20:00:00,M-104,62.31,5.52,1493,120.69,51.17,196.58,44.53,1.2,0.0135,0.1,18.25,999,2.59,115,Normal
2023-06-08 21:00:00,M-101,64.75,4.77,1496,123.44,49.32,198.86,45.36,0.92,0.0071,0.0,23.54,1006,3.92,152,Normal
2023-06-08 22:00:00,M-104,63.9,5.67,1503,116.95,49.32,204.1,44.87,0.71,0.012,0.13,29.33,972,5.21,92,Normal
2023-06-08 23:00:00,M-105,65.07,4.31,1504,116.46,49.21,203.18,45.88,1.26,0.0094,0.01,11.07,1025,1.48,172,Normal
2023-06-09 00:00:00,M-103,65.77,4.45,1503,118.57,50.9,206.24,45.05,1.27,0.0108,0.08,26.4,1008,4.55,112,Normal
2023-06-09 01:00:00,M-104,65.04,5.8,1489,119.36,49.8,196.41,46.77,1.09,0.0129,0.16,13.3,978,1.75,104,Normal
2023-06-09 02:00:00,M-102,68.49,4.39,1506,118.83,49.03,199.59,47.68,1.16,0.0123,0.35,22.17,947,4.6,64,Normal
2023-06-09 03:00:00,M-105,60.04,4.25,1504,120.18,51.3,206.25,45.93,0.66,0.0092,0.0,35.13,1012,5.26,129,Normal
2023-06-09 04:00:00,M-102,61.95,4.81,1502,121.64,49.08,198.87,44.19,1.22,0.0164,0.0,30.99,1039,5.75,138,Normal
2023-06-09 05:00:00,M-104,66.27,5.24,1493,119.12,48.76,209.89,45.13,1.17,0.0151,0.17,21.04,974,3.1,93,Normal
2023-06-09 06:00:00,M-104,81.68,8.54,1450,123.02,46.01,194.5,57.17,3.47,0.0785,2.38,47.39,703,11.78,10,Warning
2023-06-09 07:00:00,M-105,64.14,5.09,1485,119.93,47.69,203.38,43.71,1.0,0.0174,0.02,12.15,999,0.91,164,Normal
2023-06-09 08:00:00,M-103,73.48,17.22,1452,131.58,44.87,193.8,54.35,3.77,0.0422,3.29,70.25,632,17.18,4,Warning
2023-06-09 09:00:00,M-104,65.54,5.16,1512,120.38,50.33,204.9,43.32,1.14,0.0166,0.09,22.5,1004,3.7,115,Normal
2023-06-09 10:00:00,M-101,62.43,5.19,1488,119.78,48.56,205.47,44.61,1.18,0.0096,0.04,15.82,958,2.76,146,Normal
2023-06-09 11:00:00,M-105,72.42,7.62,1449,129.82,43.5,183.72,58.84,2.41,0.0212,1.27,36.79,846,8.32,20,Warning
2023-06-09 12:00:00,M-101,67.62,5.29,1500,119.22,49.54,202.72,45.14,1.15,0.0127,0.32,18.7,961,3.83,71,Normal
2023-06-09 13:00:00,M-104,87.86,20.87,1299,135.37,35.42,194.39,72.13,11.46,0.1765,5.46,100.0,350,25.85,0,Failure
2023-06-09 14:00:00,M-102,62.8,5.69,1500,116.47,50.38,200.57,44.13,1.03,0.0034,0.14,19.7,969,2.23,103,Normal
2023-06-09 15:00:00,M-104,65.12,3.44,1505,121.67,49.4,201.68,45.73,1.3,0.0081,0.01,27.14,970,3.64,139,Normal
2023-06-09 16:00:00,M-102,72.22,10.66,1449,133.14,41.79,189.36,60.1,3.03,0.0361,1.85,43.17,750,10.65,13,Warning
2023-06-09 17:00:00,M-101,83.14,34.02,1354,154.19,28.06,168.53,68.58,6.19,0.1232,7.62,100.0,100,29.03,0,Failure
2023-06-09 18:00:00,M-105,86.49,18.58,1239,142.15,38.9,155.91,70.06,5.68,0.2064,4.87,100.0,406,24.26,0,Failure
2023-06-09 19:00:00,M-104,68.08,6.43,1513,121.58,49.65,200.02,46.42,0.54,0.0063,0.59,41.13,937,7.24,34,Normal
2023-06-09 20:00:00,M-105,81.33,10.88,1420,134.59,46.13,187.09,55.1,2.62,0.0638,2.81,73.45,696,16.52,4,Warning
2023-06-09 21:00:00,M-103,71.89,14.41,1438,129.43,42.52,190.03,56.78,2.6,0.0357,2.57,69.69,692,15.83,5,Warning
2023-06-09 22:00:00,M-101,77.37,12.0,1502,134.81,43.9,196.06,52.8,2.72,0.0793,2.64,72.86,691,15.69,4,Warning
2023-06-09 23:00:00,M-105,65.99,5.53,1516,120.67,51.74,200.62,45.45,1.23,0.0113,0.2,28.16,945,4.14,79,Normal
2023-06-10 00:00:00,M-102,62.19,5.42,1510,121.22,50.77,212.95,45.53,0.95,0.0094,0.08,31.05,1022,4.59,102,Normal
2023-06-10 01:00:00,M-104,64.65,7.37,1501,121.16,47.71,200.56,44.83,1.02,0.0084,0.47,32.79,917,5.73,46,Normal
2023-06-10 02:00:00,M-105,64.14,6.39,1490,119.28,51.19,201.71,43.78,1.04,0.0092,0.28,39.32,967,6.54,57,Normal
2023-06-10 03:00:00,M-105,66.48,4.27,1489,119.82,51.55,195.08,44.56,0.76,0.0062,0.15,27.04,979,4.28,91,Normal
2023-06-10 04:00:00,M-103,77.65,4.01,1466,131.57,46.49,174.57,55.88,2.46,0.082,1.26,39.71,855,9.11,19,Warning
2023-06-10 05:00:00,M-104,64.19,4.27,1485,120.07,49.71,205.36,45.35,0.6,0.0097,0.0,18.92,1006,2.72,162,Normal
2023-06-10 06:00:00,M-103,63.94,6.01,1505,121.94,51.88,187.09,45.75,1.09,0.0122,0.2,39.74,980,6.51,66,Normal
2023-06-10 07:00:00,M-105,65.39,5.52,1492,118.74,50.46,198.16,44.95,0.5,0.0134,0.14,35.21,1009,5.88,82,Normal
2023-06-10 08:00:00,M-102,63.94,5.3,1512,119.34,51.31,205.59,44.29,0.78,0.0108,0.06,25.6,968,3.29,120,Normal
2023-06-10 09:00:00,M-105,59.91,5.29,1500,121.07,47.14,190.83,44.55,1.18,0.0009,0.06,23.43,1001,3.51,124,Normal
2023-06-10 10:00:00,M-101,65.1,3.63,1496,121.79,49.74,205.93,44.55,1.14,0.0011,0.01,16.61,994,1.61,160,Normal
2023-06-10 11:00:00,M-103,63.27,5.69,1507,116.63,51.66,204.2,47.08,1.22,0.0195,0.14,22.87,991,3.32,99,Normal
2023-06-10 12:00:00,M-102,60.46,5.28,1502,117.77,49.73,201.88,43.22,0.74,0.0092,0.06,25.21,976,3.89,122,Normal
2023-06-10 13:00:00,M-105,64.07,4.52,1501,119.09,51.08,196.31,44.18,0.85,0.0109,0.0,39.46,1003,5.64,121,Normal
2023-06-10 14:00:00,M-102,64.65,10.52,1459,128.94,43.58,191.25,57.97,3.54,0.0349,1.1,32.48,838,7.8,24,Warning
2023-06-10 15:00:00,M-103,67.34,5.2,1495,119.49,50.09,210.54,46.02,1.18,0.0092,0.27,34.26,957,5.59,62,Normal
2023-06-10 16:00:00,M-105,63.92,3.62,1511,119.76,51.43,197.76,44.7,0.77,0.0084,0.0,12.47,975,1.97,175,Normal
2023-06-10 17:00:00,M-101,77.76,10.74,1415,122.4,48.25,183.48,56.55,1.41,0.0814,2.42,48.17,764,12.24,9,Warning
2023-06-10 18:00:00,M-103,68.51,2.87,1499,118.96,48.08,194.38,44.53,1.09,0.0104,0.35,35.88,931,6.1,53,Normal
2023-06-10 19:00:00,M-103,64.19,6.03,1491,122.52,49.88,205.86,44.63,1.16,0.0127,0.21,24.13,974,4.71,83,Normal
2023-06-10 20:00:00,M-101,63.67,6.27,1489,119.44,50.8,201.5,45.17,1.22,0.0113,0.25,32.08,958,5.41,67,Normal
2023-06-10 21:00:00,M-105,64.75,4.78,1492,119.84,49.51,197.96,45.59,0.71,0.0004,0.0,31.06,980,5.05,137,Normal
2023-06-10 22:00:00,M-104,66.1,5.17,1500,120.35,50.42,198.87,44.82,1.12,0.0043,0.14,21.76,956,4.87,99,Normal
2023-06-10 23:00:00,M-102,77.12,6.46,1402,130.4,45.5,184.91,60.07,2.11,0.0686,1.5,48.37,835,11.46,14,Warning
2023-06-11 00:00:00,M-105,61.18,5.51,1520,122.0,51.01,192.81,45.79,1.05,0.0139,0.1,25.06,967,3.77,106,Normal
2023-06-11 01:00:00,M-105,71.87,11.52,1438,129.64,47.71,191.02,53.22,2.35,0.0393,1.99,61.78,722,13.7,8,Warning
2023-06-11 02:00:00,M-102,67.38,5.33,1510,120.35,50.57,204.95,46.91,1.21,0.0122,0.3,29.37,936,5.45,63,Normal
2023-06-11 03:00:00,M-103,64.47,6.36,1497,121.36,49.61,200.37,46.27,0.93,-0.0052,0.27,42.91,952,7.72,54,Normal
2023-06-11 04:00:00,M-105,64.79,4.51,1494,123.39,49.45,192.3,45.13,1.2,0.0162,0.0,28.36,976,3.22,143,Normal
2023-06-11 05:00:00,M-104,67.29,5.19,1493,116.7,48.14,196.16,44.18,0.98,0.0174,0.27,32.51,966,4.64,65,Normal
2023-06-11 06:00:00,M-102,64.59,3.88,1503,121.77,49.39,202.68,44.4,0.62,0.0123,0.0,26.54,1041,3.94,146,Normal
2023-06-11 07:00:00,M-105,62.56,5.04,1513,119.24,48.68,197.2,45.39,1.09,0.0104,0.01,29.11,989,4.32,137,Normal
2023-06-11 08:00:00,M-103,65.89,5.67,1507,119.41,49.38,209.82,45.14,0.95,0.0026,0.22,21.99,954,3.78,82,Normal
2023-06-11 09:00:00,M-102,62.67,6.41,1485,119.52,49.58,201.5,44.2,1.05,0.0057,0.28,15.49,945,2.78,79,Normal
2023-06-11 10:00:00,M-104,66.46,4.68,1503,119.1,51.32,198.21,44.8,0.91,0.0063,0.15,29.14,1023,5.28,89,Normal
2023-06-11 11:00:00,M-101,61.64,4.94,1493,123.05,50.77,198.56,45.53,1.06,0.0135,0.0,24.3,996,3.3,151,Normal
2023-06-11 12:00:00,M-102,63.35,4.68,1489,120.3,49.24,199.78,47.17,1.25,0.013,0.0,15.24,1036,2.47,169,Normal
2023-06-11 13:00:00,M-104,63.57,5.16,1509,117.97,50.42,199.5,45.96,1.22,0.0103,0.03,29.27,996,4.34,125,Normal
2023-06-11 14:00:00,M-105,69.71,6.73,1507,119.31,50.16,190.45,45.93,0.49,0.0085,0.82,30.62,932,5.42,32,Normal
2023-06-11 15:00:00,M-105,67.83,5.25,1498,117.18,50.17,205.24,45.59,1.11,0.0172,0.33,36.23,990,6.15,54,Normal
